caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
1926-12-31,0.003358,0.002743,0.004156,0.003077,17028798.80,89,17204713.40,84,,
1927-01-03,-0.008618,-0.008672,-0.008072,-0.008256,16881124.80,89,17028798.80,84,,
1927-01-04,0.003065,0.003065,0.003888,0.003888,16990761.60,89,16881124.80,84,,
1927-01-05,0.000353,0.000353,0.002796,0.002796,16996763.20,89,16990761.60,85,,
1927-01-06,-0.002886,-0.002886,-0.002850,-0.002850,16878749.00,89,16927596.50,84,,
1927-01-07,0.004159,0.003909,0.004236,0.004030,16944727.80,89,16878749.00,84,,
1927-01-08,0.002361,0.002361,0.002763,0.002763,16984726.70,89,16944727.80,84,,
1927-01-10,0.001839,0.001581,0.001127,0.000496,17079292.60,89,16984726.70,84,,
1927-01-11,-0.002884,-0.002884,-0.001630,-0.001630,17030041.20,89,17079292.60,85,,
1927-01-12,0.001962,0.001962,-0.001351,-0.001351,17063461.60,89,17030041.20,85,,
1927-01-13,-0.000270,-0.000352,-0.001470,-0.001591,17057453.90,89,17063461.60,85,,
1927-01-14,0.000657,-0.000340,-0.000036,-0.001207,17051653.60,89,17057453.90,85,,
1927-01-15,0.001562,0.001562,0.001140,0.001140,17078294.80,89,17051653.60,85,,
1927-01-17,-0.000974,-0.000974,0.000274,0.000274,17061661.40,89,17078294.80,85,,
1927-01-18,-0.000542,-0.000542,-0.001152,-0.001152,16780680.80,89,16789786.40,84,,
1927-01-19,0.006041,0.006041,0.006351,0.006351,17155805.20,89,16780680.80,84,,
1927-01-20,-0.000893,-0.001163,-0.000837,-0.001172,17159940.30,89,17155805.20,85,,
1927-01-21,-0.001481,-0.001588,-0.001432,-0.001577,17132684.70,89,17159940.30,85,,
1927-01-22,-0.003790,-0.003790,-0.003728,-0.003728,17067758.60,89,17132684.70,85,,
1927-01-24,-0.005008,-0.005031,-0.003531,-0.003726,16681347.80,89,16765696.10,84,,
1927-01-25,-0.011375,-0.011375,-0.010928,-0.010928,16779743.40,89,16681347.80,84,,
1927-01-26,0.001747,0.001747,0.001180,0.001180,16814568.60,89,16779743.40,85,,
1927-01-27,-0.003850,-0.003850,-0.004653,-0.004653,16749833.90,89,16814568.60,85,,
1927-01-28,0.001863,0.001516,0.002470,0.002292,16775233.60,89,16749833.90,85,,
1927-01-29,0.008495,0.008495,0.007639,0.007639,16917734.20,89,16775233.60,85,,
1927-01-31,0.006255,0.005969,0.004897,0.004374,17018724.40,89,16917734.20,85,,
1927-02-01,-0.001505,-0.002020,-0.001125,-0.001304,16927642.90,89,16961910.60,84,,
1927-02-02,0.009638,0.009638,0.007829,0.007829,17090786.00,89,16927642.90,84,,
1927-02-03,0.001654,0.001654,0.000984,0.000984,17119051.10,89,17090786.00,84,,
1927-02-04,0.002386,0.002386,-0.000138,-0.000138,16998792.00,89,16958321.60,83,,
1927-02-05,-0.002766,-0.002766,-0.002185,-0.002185,17167965.90,89,16998792.00,83,,
1927-02-07,-0.001030,-0.001424,0.000089,-0.000223,17143520.50,89,17167965.90,85,,
1927-02-08,0.000072,0.000072,0.000526,0.000526,17086910.60,89,17085685.50,84,,
1927-02-09,0.000556,0.000556,0.001555,0.001555,17148819.60,89,17086910.60,84,,
1927-02-10,0.001447,0.000940,0.002519,0.002047,17112489.10,89,17096413.40,84,,
1927-02-11,0.004792,0.004792,0.004288,0.004288,17194500.50,89,17112489.10,84,,
1927-02-14,0.004225,0.004225,0.002652,0.002652,17324556.60,89,17194500.50,84,,
1927-02-15,0.001063,0.000416,0.001603,0.001123,17331755.80,89,17324556.60,85,,
1927-02-16,0.000026,0.000026,0.000619,0.000619,17332213.20,89,17331755.80,85,,
1927-02-17,0.004635,0.004635,0.003843,0.003843,17354226.00,89,17274163.20,84,,
1927-02-18,0.003452,0.002385,0.002431,0.002122,17405585.00,89,17354226.00,84,,
1927-02-19,0.000421,0.000421,0.001565,0.001565,17412910.10,89,17405585.00,84,,
1927-02-21,-0.002045,-0.002045,-0.000694,-0.000694,17437761.00,89,17412910.10,84,,
1927-02-23,0.008068,0.008068,0.008975,0.008975,17578447.50,89,17437761.00,85,,
1927-02-24,0.000424,0.000424,-0.000738,-0.000738,17585892.00,89,17578447.50,85,,
1927-02-25,0.002429,0.001596,0.002776,0.002504,17671162.60,89,17585892.00,85,,
1927-02-26,0.000453,0.000453,0.001062,0.001062,17619103.10,89,17611118.60,84,,
1927-02-28,0.006420,0.005524,0.004747,0.004297,17776303.50,89,17619103.10,84,,
1927-03-01,-0.002925,-0.003635,-0.003597,-0.004097,17711682.80,89,17776303.50,85,,
1927-03-02,-0.013155,-0.013155,-0.013564,-0.013564,17478678.40,89,17711682.80,85,,
1927-03-03,0.012300,0.012300,0.009431,0.009431,17693668.80,89,17478678.40,85,,
1927-03-04,-0.006260,-0.007511,-0.004415,-0.005479,17560774.40,89,17693668.80,85,,
1927-03-05,-0.002547,-0.002547,-0.003833,-0.003833,17516053.50,89,17560774.40,85,,
1927-03-07,-0.003554,-0.003554,-0.003846,-0.003846,17471213.50,89,17516053.50,85,,
1927-03-08,0.001780,0.001646,0.000090,-0.000061,17499963.90,89,17471213.50,85,,
1927-03-09,0.005730,0.005646,0.005177,0.004971,17598768.10,89,17499963.90,85,,
1927-03-10,0.005052,0.005052,0.004078,0.004078,17687683.50,89,17598768.10,85,,
1927-03-11,0.002229,0.002082,0.003647,0.003352,17724508.50,89,17687683.50,85,,
1927-03-12,-0.000675,-0.000675,0.000099,0.000099,17562442.00,89,17574309.50,84,,
1927-03-14,0.002368,0.002077,-0.000401,-0.000885,17750609.20,89,17562442.00,84,,
1927-03-15,-0.007267,-0.007671,-0.008652,-0.009091,17614439.80,89,17750609.20,85,,
1927-03-16,0.008579,0.008516,0.006208,0.006139,17764449.80,89,17614439.80,85,,
1927-03-17,0.004690,0.004215,0.003321,0.002877,17839327.00,89,17764449.80,85,,
1927-03-18,-0.007122,-0.007150,-0.007578,-0.007796,17711767.90,89,17839327.00,85,,
1927-03-19,0.000369,0.000369,-0.000585,-0.000585,17654446.20,89,17647942.90,84,,
1927-03-21,0.002960,0.002862,0.003303,0.003130,17768725.80,89,17654446.20,84,,
1927-03-22,-0.010411,-0.010411,-0.010291,-0.010291,17583741.60,89,17768725.80,85,,
1927-03-23,0.003246,0.003246,0.004545,0.004545,17640816.90,89,17583741.60,85,,
1927-03-24,0.006173,0.006173,0.006398,0.006398,17749706.10,89,17640816.90,85,,
1927-03-25,0.000725,0.000466,0.001250,0.000820,17757973.30,89,17749706.10,85,,
1927-03-26,0.002515,0.002515,0.000617,0.000617,17802642.10,89,17757973.30,85,,
1927-03-28,0.005940,0.005890,0.003585,0.003451,17907503.00,89,17802642.10,85,,
1927-03-29,-0.001966,-0.001966,-0.003537,-0.003537,17872292.20,89,17907503.00,85,,
1927-03-30,-0.004723,-0.004723,-0.004604,-0.004604,17787888.30,89,17872292.20,85,,
1927-03-31,0.003726,0.002978,0.003344,0.002402,17883291.60,89,17787888.30,85,,
1927-04-01,0.000410,0.000240,-0.001565,-0.001906,17887591.90,89,17883291.60,85,,
1927-04-02,-0.001461,-0.001461,0.000801,0.000801,17862638.10,89,17887591.90,85,,
1927-04-04,0.006415,0.006363,0.006534,0.006358,17976306.60,89,17862638.10,85,,
1927-04-05,0.004140,0.003959,0.001124,0.001000,18047466.60,89,17976306.60,85,,
1927-04-06,0.000276,0.000276,0.000907,0.000907,18052452.80,89,18047466.60,85,,
1927-04-07,0.001557,0.001557,0.000898,0.000898,18080563.90,89,18052452.80,85,,
1927-04-08,0.004243,0.004068,0.002575,0.002307,18154118.50,89,18080563.90,85,,
1927-04-09,0.000407,0.000407,0.000260,0.000260,18149173.00,89,18141784.80,84,,
1927-04-11,0.002567,0.002484,0.003019,0.002747,18210522.20,89,18149173.00,84,,
1927-04-12,-0.003139,-0.003139,-0.003252,-0.003252,18140973.80,89,18198092.20,84,,
1927-04-13,0.003286,0.003209,0.002459,0.002353,18211348.20,89,18140973.80,84,,
1927-04-14,0.001384,0.000924,0.003172,0.002536,18216011.00,89,18199193.20,84,,
1927-04-16,0.002369,0.002369,0.004151,0.004151,18271320.40,89,18216011.00,84,,
1927-04-18,-0.000557,-0.000557,0.000028,0.000028,18261150.00,89,18271320.40,85,,
1927-04-19,0.001076,0.001076,0.001110,0.001110,18280804.80,89,18261150.00,85,,
1927-04-20,0.003318,0.003035,0.001177,0.000841,18336283.10,89,18280804.80,85,,
1927-04-21,0.005326,0.005226,0.002295,0.002139,18420055.10,89,18324293.10,84,,
1927-04-22,0.002767,0.002745,0.001009,0.000841,18482561.90,89,18420055.10,84,,
1927-04-23,-0.003021,-0.003021,-0.002882,-0.002882,18414823.60,89,18470626.90,84,,
1927-04-25,-0.015292,-0.015292,-0.014519,-0.014519,18145166.60,89,18414823.60,84,,
1927-04-26,0.005388,0.005388,0.006820,0.006820,18242938.20,89,18145166.60,85,,
1927-04-27,-0.002215,-0.002215,-0.002331,-0.002331,18202535.40,89,18242938.20,85,,
1927-04-28,-0.011291,-0.011559,-0.009844,-0.009949,17992129.00,89,18202535.40,85,,
1927-04-29,0.006170,0.005951,0.005196,0.004934,18099208.00,89,17992129.00,85,,
1927-04-30,-0.000880,-0.000880,-0.001662,-0.001662,18088304.20,89,18099208.00,85,,
1927-05-02,0.002605,0.002122,0.002635,0.002467,18126691.50,89,18088304.20,85,,
1927-05-03,0.007939,0.007939,0.006013,0.006013,18270606.10,89,18126691.50,85,,
1927-05-04,0.007380,0.007380,0.007626,0.007626,18405438.50,89,18270606.10,85,,
1927-05-05,0.002867,0.002818,0.003364,0.003090,18457309.60,89,18405438.50,85,,
1927-05-06,0.003161,0.002724,0.004377,0.004049,18507586.00,89,18457309.60,85,,
1927-05-07,0.003837,0.003837,0.003914,0.003914,18578604.10,89,18507586.00,85,,
1927-05-09,0.001416,0.001416,0.002536,0.002536,18604915.20,89,18578604.10,85,,
1927-05-10,0.000371,-0.000043,-0.000906,-0.001230,18604122.90,89,18604915.20,85,,
1927-05-11,-0.003427,-0.003507,-0.002829,-0.002969,18554135.00,89,18604122.90,85,,
1927-05-12,-0.000937,-0.000937,-0.001643,-0.001643,18605760.60,89,18554135.00,85,,
1927-05-13,0.005798,0.005770,0.006753,0.006649,18713102.40,89,18605760.60,86,,
1927-05-14,0.000583,0.000583,0.002939,0.002939,18724003.40,89,18713102.40,86,,
1927-05-16,-0.006653,-0.007141,-0.005869,-0.006193,18590293.60,89,18724003.40,86,,
1927-05-17,0.005214,0.005214,0.005494,0.005494,18675391.60,89,18578523.60,85,,
1927-05-18,0.006618,0.006538,0.003526,0.003371,18808898.00,89,18675391.60,85,,
1927-05-19,0.001995,0.001995,0.002333,0.002333,18834978.00,89,18797485.50,85,,
1927-05-20,0.006046,0.004238,0.007766,0.007529,18925781.60,89,18834978.00,85,,
1927-05-21,0.001871,0.001871,0.004201,0.004201,18961198.20,89,18925781.60,86,,
1927-05-23,0.001302,0.001302,0.000290,0.000290,18985879.50,89,18961198.20,86,,
1927-05-24,-0.001726,-0.001726,-0.001668,-0.001668,18953100.60,89,18985879.50,86,,
1927-05-25,0.002411,0.002411,0.000660,0.000660,18998796.60,89,18953100.60,86,,
1927-05-26,0.002037,0.001560,0.002558,0.002440,19028435.00,89,18998796.60,86,,
1927-05-27,0.004676,0.004308,0.003680,0.003311,19098873.00,89,19016940.00,85,,
1927-05-28,0.001743,0.001743,0.001256,0.001256,19132158.90,89,19098873.00,85,,
1927-05-31,0.003515,0.003155,0.003675,0.003390,19323089.50,89,19132158.90,85,,
1927-06-01,0.004143,0.003328,0.003961,0.003218,19403664.20,89,19323089.50,85,,
1927-06-02,0.000989,0.000989,0.002612,0.002612,19422846.20,89,19403664.20,86,,
1927-06-03,-0.010333,-0.011356,-0.011308,-0.012201,19190939.60,89,19411406.20,85,,
1927-06-04,0.005088,0.005088,0.005224,0.005224,19288586.80,89,19190939.60,85,,
1927-06-06,0.004398,0.004398,0.003931,0.003931,19372333.40,89,19275243.00,84,,
1927-06-07,-0.003744,-0.004386,-0.005806,-0.005971,19300133.00,89,19372333.40,85,,
1927-06-08,0.002570,0.002417,0.002030,0.001875,19346790.80,89,19300133.00,86,,
1927-06-09,0.000182,0.000107,-0.000352,-0.000572,19348855.40,89,19346790.80,86,,
1927-06-10,-0.003577,-0.003954,-0.003452,-0.004169,19272342.50,89,19348855.40,86,,
1927-06-11,-0.000672,-0.000672,-0.000810,-0.000810,19259386.90,89,19272342.50,86,,
1927-06-14,-0.016542,-0.016542,-0.015984,-0.015984,18904748.90,89,19259386.90,86,,
1927-06-15,0.007675,0.007317,0.007491,0.006844,19043076.60,89,18904748.90,86,,
1927-06-16,0.007492,0.007448,0.006762,0.006676,19184916.50,89,19043076.60,86,,
1927-06-17,0.001421,0.000810,0.003475,0.003258,19188672.10,89,19173146.50,85,,
1927-06-18,-0.001852,-0.001852,-0.001893,-0.001893,19153133.10,89,19188672.10,85,,
1927-06-20,-0.001566,-0.001683,-0.002802,-0.003169,19171388.80,89,19153133.10,85,,
1927-06-21,-0.002909,-0.002909,-0.000126,-0.000126,19115614.60,89,19171388.80,85,,
1927-06-22,0.001242,0.001242,0.000937,0.000937,19139347.20,89,19115614.60,85,,
1927-06-23,-0.007725,-0.007725,-0.009800,-0.009800,18991488.00,89,19139347.20,85,,
1927-06-24,0.001931,0.001205,0.002695,0.001834,19014375.80,89,18991488.00,85,,
1927-06-25,-0.001342,-0.001342,-0.001784,-0.001784,18988854.10,89,19014375.80,85,,
1927-06-27,-0.011114,-0.011200,-0.011964,-0.012112,18776225.20,89,18988854.10,85,,
1927-06-28,0.002993,0.002993,0.001463,0.001463,18832424.20,89,18776225.20,85,,
1927-06-29,0.000509,0.000509,0.000465,0.000465,18853235.60,89,18832424.20,85,,
1927-06-30,0.000367,0.000017,-0.000731,-0.001510,18855819.60,89,18853235.60,86,,
1927-07-01,0.006433,0.005865,0.006292,0.005771,18955129.90,89,18844599.60,85,,
1927-07-02,0.005705,0.005705,0.005756,0.005756,19063261.20,89,18955129.90,85,,
1927-07-05,0.009470,0.009421,0.008570,0.008401,19242864.70,89,19063261.20,85,,
1927-07-06,0.005895,0.005895,0.007838,0.007838,19356303.90,89,19242864.70,85,,
1927-07-07,-0.001918,-0.001918,-0.002843,-0.002843,19154822.90,89,19191633.90,84,,
1927-07-08,-0.001520,-0.001749,-0.002242,-0.002662,19284869.50,89,19154822.90,84,,
1927-07-09,0.001414,0.001414,0.000777,0.000777,19197344.40,89,19170244.50,84,,
1927-07-11,0.004725,0.004476,0.005493,0.005056,19408735.60,89,19197344.40,84,,
1927-07-12,0.004533,0.004533,0.004669,0.004669,19496708.20,89,19408735.60,86,,
1927-07-13,0.002393,0.002393,0.002428,0.002428,19543366.90,89,19496708.20,86,,
1927-07-14,0.004560,0.004445,0.002577,0.002343,19630241.20,89,19543366.90,86,,
1927-07-15,0.002290,0.001681,0.002517,0.001771,19651843.60,89,19618856.20,85,,
1927-07-16,0.000733,0.000733,0.000694,0.000694,19678404.90,89,19651843.60,85,,
1927-07-18,0.001901,0.001901,0.001523,0.001523,19715812.40,89,19678404.90,86,,
1927-07-19,0.004540,0.004540,0.001436,0.001436,19805330.50,89,19715812.40,86,,
1927-07-20,0.004964,0.004703,0.004728,0.004409,19898477.20,89,19805330.50,86,,
1927-07-21,0.000468,0.000376,-0.000468,-0.000604,19905965.40,89,19898477.20,86,,
1927-07-22,-0.001104,-0.001416,-0.002697,-0.003011,19877782.00,89,19905965.40,86,,
1927-07-23,0.001644,0.001644,0.001536,0.001536,19910464.20,89,19877782.00,86,,
1927-07-25,0.004732,0.004732,0.003086,0.003086,20004689.40,89,19910464.20,86,,
1927-07-26,0.003809,0.003809,0.002895,0.002895,20080885.50,89,20004689.40,86,,
1927-07-27,0.001581,0.001581,0.001956,0.001956,20112584.00,89,20080885.50,86,,
1927-07-28,0.003050,0.003050,-0.000377,-0.000377,20131467.90,89,20112584.00,86,,
1927-07-29,0.004845,0.004672,0.004267,0.004046,20225601.50,89,20131467.90,86,,
1927-07-30,0.005953,0.005953,0.005101,0.005101,20355724.10,89,20225601.50,86,,
1927-08-01,0.006614,0.006185,0.005655,0.005502,20503217.60,89,20355724.10,86,,
1927-08-02,0.009027,0.009027,0.007591,0.007591,20688290.40,89,20503217.60,86,,
1927-08-03,-0.008569,-0.008569,-0.005724,-0.005724,20511008.60,89,20688290.40,86,,
1927-08-04,0.008589,0.008576,0.007595,0.007547,20686891.50,89,20511008.60,86,,
1927-08-05,-0.007225,-0.007379,-0.005850,-0.006268,20578748.20,89,20686891.50,86,,
1927-08-06,-0.002317,-0.002317,-0.001614,-0.001614,20531063.00,89,20578748.20,87,,
1927-08-08,-0.011062,-0.011062,-0.009864,-0.009864,20303954.80,89,20531063.00,87,,
1927-08-09,0.010021,0.009755,0.010166,0.010034,20502016.20,89,20303954.80,87,,
1927-08-10,0.003468,0.003119,0.003931,0.003686,20606199.80,89,20502016.20,87,,
1927-08-11,-0.009456,-0.009456,-0.009593,-0.009593,20411341.00,89,20606199.80,87,,
1927-08-12,-0.014298,-0.014411,-0.014671,-0.014907,20117197.40,89,20411341.00,87,,
1927-08-13,0.009217,0.009217,0.009860,0.009860,20302626.40,89,20117197.40,87,,
1927-08-15,0.013853,0.013421,0.014685,0.014364,20575103.10,89,20302626.40,87,,
1927-08-16,0.005423,0.005423,0.007333,0.007333,20686691.10,89,20575103.10,87,,
1927-08-17,0.001886,0.001886,0.001213,0.001213,20725708.20,89,20686691.10,87,,
1927-08-18,0.000995,0.000995,0.001572,0.001572,20746332.40,89,20725708.20,87,,
1927-08-19,0.003748,0.002855,0.002166,0.001951,20855613.50,89,20746332.40,87,,
1927-08-20,0.003334,0.003334,0.001325,0.001325,20925140.00,89,20855613.50,87,,
1927-08-22,0.005264,0.005264,0.005402,0.005402,21035293.80,89,20925140.00,87,,
1927-08-23,0.001171,0.001171,0.000928,0.000928,21059925.00,89,21035293.80,87,,
1927-08-24,0.002571,0.002571,0.002723,0.002723,21114077.50,89,21059925.00,87,,
1927-08-25,0.000992,0.000535,-0.003170,-0.003359,21125369.90,89,21114077.50,87,,
1927-08-26,0.004484,0.004219,0.001733,0.001592,21214505.10,89,21125369.90,87,,
1927-08-27,-0.001034,-0.001034,-0.001746,-0.001746,21090926.40,89,21112753.10,86,,
1927-08-29,0.001171,0.001171,0.000675,0.000675,21217365.40,89,21090926.40,86,,
1927-08-30,0.001139,0.001139,-0.000201,-0.000201,21241522.80,89,21217365.40,87,,
1927-08-31,-0.005796,-0.007051,-0.005450,-0.005999,21138727.10,89,21241522.80,87,,
1927-09-01,0.008470,0.008181,0.008426,0.008116,21311660.80,89,21138727.10,87,,
1927-09-02,0.006760,0.006269,0.008602,0.008057,21445265.00,89,21311660.80,87,,
1927-09-03,0.005680,0.005680,0.004852,0.004852,21567065.80,89,21445265.00,87,,
1927-09-06,0.009963,0.009778,0.009099,0.008974,21785514.40,89,21567065.80,87,,
1927-09-07,0.005067,0.005067,0.007349,0.007349,21840654.00,89,21785514.40,87,,
1927-09-08,-0.000931,-0.001066,-0.001315,-0.001461,21817377.90,89,21840654.00,87,,
1927-09-09,-0.005484,-0.005850,-0.008354,-0.008782,21689736.40,89,21817377.90,87,,
1927-09-10,0.004257,0.004257,0.004480,0.004480,21782064.50,89,21689736.40,87,,
1927-09-12,-0.004524,-0.004524,-0.006359,-0.006359,21683521.00,89,21782064.50,87,,
1927-09-13,0.013117,0.012880,0.011064,0.010500,21962803.20,89,21683521.00,87,,
1927-09-14,0.003457,0.003457,0.001828,0.001828,22038729.50,89,21962803.20,87,,
1927-09-15,0.004965,0.004788,0.003010,0.002476,22144260.40,89,22038729.50,87,,
1927-09-16,0.001131,0.000842,0.001474,0.001201,22162908.80,89,22144260.40,87,,
1927-09-17,-0.002767,-0.002767,-0.000555,-0.000555,22101594.40,89,22162908.80,87,,
1927-09-19,-0.005467,-0.005490,-0.004709,-0.004896,21980258.60,89,22101594.40,87,,
1927-09-20,0.004688,0.004432,0.006301,0.005872,22077675.60,89,21980258.60,87,,
1927-09-21,-0.001200,-0.001200,0.001652,0.001652,22051182.10,89,22077675.60,87,,
1927-09-22,-0.011843,-0.011843,-0.011575,-0.011575,21790026.20,89,22051182.10,87,,
1927-09-23,0.004719,0.004223,0.005403,0.005098,21882050.10,89,21790026.20,87,,
1927-09-24,0.007921,0.007921,0.006340,0.006340,22055382.80,89,21882050.10,87,,
1927-09-26,-0.010483,-0.010483,-0.007201,-0.007201,21824183.00,89,22055382.80,87,,
1927-09-27,0.002450,0.002450,0.002255,0.002255,21866190.60,89,21812743.00,86,,
1927-09-28,-0.003686,-0.003686,-0.002164,-0.002164,21785582.10,89,21866190.60,86,,
1927-09-29,0.002000,0.002000,0.001846,0.001846,21829163.90,89,21785582.10,86,,
1927-09-30,0.014108,0.013227,0.014508,0.013328,22117908.20,89,21829163.90,86,,
1927-10-01,0.005389,0.005389,0.005576,0.005576,22248209.10,89,22117908.20,86,,
1927-10-03,0.004169,0.004082,0.005945,0.005689,22332244.00,89,22237099.10,86,,
1927-10-04,-0.003871,-0.003871,-0.007710,-0.007710,22245788.90,89,22332244.00,86,,
1927-10-05,-0.003317,-0.003317,-0.004152,-0.004152,22183012.20,89,22245788.90,86,,
1927-10-06,0.003631,0.003631,0.005877,0.005877,22252498.80,89,22171998.50,86,,
1927-10-07,-0.008777,-0.008891,-0.008461,-0.008590,22054651.80,89,22252498.80,86,,
1927-10-08,-0.003508,-0.003508,-0.004612,-0.004612,21977291.20,89,22054651.80,86,,
1927-10-10,-0.006973,-0.007002,-0.009597,-0.009701,21823415.00,89,21977291.20,86,,
1927-10-11,0.001170,0.000982,0.003036,0.002826,21844841.50,89,21823415.00,86,,
1927-10-13,0.008006,0.007581,0.006571,0.006333,22021675.80,89,21844841.50,86,,
1927-10-14,-0.000254,-0.000677,0.000354,-0.000196,22006763.80,89,22021675.80,87,,
1927-10-15,-0.000399,-0.000399,-0.000215,-0.000215,21997981.40,89,22006763.80,87,,
1927-10-17,-0.014490,-0.014490,-0.013690,-0.013690,21679239.90,89,21997981.40,87,,
1927-10-18,0.003989,0.003989,0.003817,0.003817,21765728.10,89,21679239.90,87,,
1927-10-19,-0.010699,-0.010699,-0.009814,-0.009814,21532857.80,89,21765728.10,87,,
1927-10-20,-0.010598,-0.010838,-0.008232,-0.008537,21299483.90,89,21532857.80,87,,
1927-10-21,-0.007790,-0.007876,-0.008237,-0.008365,21131726.10,89,21299483.90,87,,
1927-10-22,-0.008031,-0.008031,-0.006207,-0.006207,20962022.00,89,21131726.10,87,,
1927-10-24,0.003315,0.003135,0.003877,0.003574,21027735.90,89,20962022.00,87,,
1927-10-25,0.017958,0.017958,0.016866,0.016866,21393982.00,89,21016557.10,86,,
1927-10-26,0.000491,0.000491,0.000822,0.000822,21404490.20,89,21393982.00,86,,
1927-10-27,-0.004833,-0.004833,-0.003104,-0.003104,21301040.70,89,21404490.20,86,,
1927-10-28,-0.015538,-0.015906,-0.015256,-0.015489,20962218.20,89,21301040.70,86,,
1927-10-29,-0.004280,-0.004280,-0.004926,-0.004926,20883728.80,89,20962218.20,86,,
1927-10-31,0.008025,0.007966,0.005873,0.005780,21050088.10,89,20883728.80,87,,
1927-11-01,0.000154,-0.000274,-0.001010,-0.001201,21044329.20,89,21050088.10,87,,
1927-11-02,0.011168,0.011168,0.008163,0.008163,21269173.60,89,21034264.20,86,,
1927-11-03,0.011346,0.011346,0.008199,0.008199,21510487.20,89,21269173.60,86,,
1927-11-04,-0.000640,-0.000788,0.000679,0.000282,21493541.90,89,21510487.20,86,,
1927-11-05,0.007067,0.007067,0.007408,0.007408,21645429.90,89,21493541.90,86,,
1927-11-07,0.007355,0.007355,0.008340,0.008340,21804625.40,89,21645429.90,86,,
1927-11-09,-0.010496,-0.010744,-0.007730,-0.007856,21570359.60,89,21804625.40,86,,
1927-11-10,0.003474,0.003142,0.003352,0.003148,21638123.60,89,21570359.60,86,,
